trip_id,pickup_datetime,dropoff_datetime,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,pickup_area,dropoff_area,distance_km,duration_minutes,vehicle_type,fare_amount,surge_multiplier,weather_condition,hour,day_of_week,is_weekend
2092,2024-01-05 08:33:00,2024-01-05 08:48:00,-6.107104669219837,106.93080593674631,-6.251098500531115,106.87076247450739,South Jakarta,South Jakarta,7.9,39.0,car,55094.0,1.01,sunny,12,Tuesday,True
2093,2024-01-05 08:36:00,2024-01-05 08:51:00,-6.259246708174462,106.87231983030647,-6.272588063292684,106.9405660195088,Central Jakarta,South Jakarta,12.35,20.9,premium_car,49362.0,1.14,sunny,13,Tuesday,True
2094,2024-01-05 08:39:00,2024-01-05 08:54:00,-6.195334073761051,106.73177565344268,-6.130185825019301,106.77514427701351,Central Jakarta,West Jakarta,4.82,18.2,motorcycle,23813.0,1.91,cloudy,14,Wednesday,False
2095,2024-01-05 08:42:00,2024-01-05 08:57:00,-6.242572408383085,106.78918079232723,-6.1767041282917505,106.9153619803511,Central Jakarta,West Jakarta,13.76,24.8,premium_car,27043.0,1.27,rainy,3,Monday,True
2096,2024-01-05 08:45:00,2024-01-05 09:00:00,-6.1414291161932315,106.8481207484754,-6.262697797499188,106.93341438635207,West Jakarta,West Jakarta,12.29,34.5,premium_car,34086.0,1.04,cloudy,18,Wednesday,False
2097,2024-01-05 08:48:00,2024-01-05 09:03:00,-6.184481326823768,106.90889292627267,-6.2645581240357515,106.8867715523487,Central Jakarta,West Jakarta,6.33,11.5,premium_car,60149.0,1.7,sunny,12,Monday,True
2098,2024-01-05 08:51:00,2024-01-05 09:06:00,-6.173083516489939,106.71091523217825,-6.125392879694773,106.75783207807675,Central Jakarta,Central Jakarta,4.35,23.1,premium_car,52680.0,1.5,cloudy,8,Tuesday,False
2099,2024-01-05 08:54:00,2024-01-05 09:09:00,-6.140417168076821,106.7591582828675,-6.151453827247336,106.78350017970665,Central Jakarta,West Jakarta,5.63,22.1,premium_car,14870.0,2.2,cloudy,15,Tuesday,False
2100,2024-01-05 08:57:00,2024-01-05 09:12:00,-6.2208059054675084,106.92243724757385,-6.1681201840189255,106.70895232360444,South Jakarta,South Jakarta,6.32,18.6,motorcycle,63196.0,2.23,rainy,8,Monday,True
2101,2024-01-05 09:00:00,2024-01-05 09:15:00,-6.116981986318591,106.70229138754596,-6.21862717849214,106.90786330856135,Central Jakarta,South Jakarta,9.24,32.9,car,28386.0,1.92,cloudy,1,Monday,False
2102,2024-01-05 09:03:00,2024-01-05 09:18:00,-6.1933942265507715,106.75034977569848,-6.247604887144297,106.91240279662777,West Jakarta,South Jakarta,2.6,20.1,premium_car,57023.0,1.44,cloudy,20,Tuesday,False
2103,2024-01-05 09:06:00,2024-01-05 09:21:00,-6.2684090354329305,106.93975604399324,-6.104109847377435,106.85817757749155,West Jakarta,South Jakarta,13.89,31.2,car,18635.0,1.69,sunny,9,Monday,True
2104,2024-01-05 09:09:00,2024-01-05 09:24:00,-6.160820176366239,106.85335046163054,-6.14055208499544,106.78813196281597,Central Jakarta,Central Jakarta,3.28,27.7,car,79854.0,2.05,rainy,6,Tuesday,True
2105,2024-01-05 09:12:00,2024-01-05 09:27:00,-6.141347729912349,106.76541784165939,-6.239644155372744,106.71920275690998,Central Jakarta,South Jakarta,5.63,17.6,premium_car,15623.0,1.1,cloudy,8,Wednesday,True
2106,2024-01-05 09:15:00,2024-01-05 09:30:00,-6.236647664586495,106.71674777359897,-6.130487040744301,106.88826440247873,Central Jakarta,South Jakarta,3.42,19.3,car,61921.0,1.5,cloudy,7,Monday,False
2107,2024-01-05 09:18:00,2024-01-05 09:33:00,-6.128564148600249,106.70704783511181,-6.148213610277064,106.88163154840248,West Jakarta,South Jakarta,5.34,16.0,premium_car,47893.0,2.23,sunny,19,Monday,True
2108,2024-01-05 09:21:00,2024-01-05 09:36:00,-6.118771349046846,106.76118626990923,-6.2405838900244,106.92815063043473,South Jakarta,West Jakarta,12.89,12.0,premium_car,16016.0,1.61,sunny,18,Tuesday,False
2109,2024-01-05 09:24:00,2024-01-05 09:39:00,-6.244619102524438,106.92037145489724,-6.214689429151671,106.88263300525135,South Jakarta,West Jakarta,10.0,31.7,premium_car,11877.0,1.94,rainy,0,Monday,True
2110,2024-01-05 09:27:00,2024-01-05 09:42:00,-6.103295705456955,106.80397841357438,-6.262809310921795,106.907173735561,Central Jakarta,Central Jakarta,4.96,33.5,motorcycle,35387.0,1.14,rainy,0,Monday,True
2111,2024-01-05 09:30:00,2024-01-05 09:45:00,-6.271857694390248,106.8800833422915,-6.277789511124378,106.886488654476,South Jakarta,Central Jakarta,13.33,15.8,premium_car,66156.0,2.17,rainy,19,Wednesday,True
2112,2024-01-05 09:33:00,2024-01-05 09:48:00,-6.259596866319502,106.92957125884499,-6.1554475934320605,106.85767179707808,West Jakarta,Central Jakarta,12.41,31.5,premium_car,12881.0,1.15,sunny,7,Tuesday,False
2113,2024-01-05 09:36:00,2024-01-05 09:51:00,-6.263155032152395,106.8020101154007,-6.246497628529227,106.80674159854776,Central Jakarta,South Jakarta,11.8,44.4,car,59308.0,2.29,sunny,3,Monday,True
2114,2024-01-05 09:39:00,2024-01-05 09:54:00,-6.121202057998426,106.74781934275936,-6.135988126850749,106.92552932716058,South Jakarta,Central Jakarta,13.02,12.6,motorcycle,55876.0,1.16,sunny,21,Wednesday,False
2115,2024-01-05 09:42:00,2024-01-05 09:57:00,-6.169141489535007,106.82927948271423,-6.100878257697114,106.86274214297687,Central Jakarta,West Jakarta,10.06,27.2,car,28588.0,2.34,sunny,3,Wednesday,True
2116,2024-01-05 09:45:00,2024-01-05 10:00:00,-6.2695791433555454,106.92702092176496,-6.28467603721407,106.79958883049149,Central Jakarta,West Jakarta,8.52,35.7,car,15424.0,1.55,rainy,14,Wednesday,True
2117,2024-01-05 09:48:00,2024-01-05 10:03:00,-6.21193531632633,106.90109360353443,-6.205392974983259,106.72086732379549,West Jakarta,West Jakarta,6.86,11.6,premium_car,74073.0,1.94,rainy,1,Monday,True
2118,2024-01-05 09:51:00,2024-01-05 10:06:00,-6.1769403949860395,106.71645746084079,-6.139587488137839,106.7726762139761,West Jakarta,South Jakarta,4.91,37.2,motorcycle,31024.0,2.27,rainy,16,Tuesday,True
2119,2024-01-05 09:54:00,2024-01-05 10:09:00,-6.283307183002123,106.8731432000194,-6.142209820691753,106.83593168370754,South Jakarta,South Jakarta,9.25,44.3,motorcycle,17797.0,1.02,sunny,7,Wednesday,True
2120,2024-01-05 09:57:00,2024-01-05 10:12:00,-6.123516726318532,106.84297438061473,-6.148000568333806,106.76890884250405,West Jakarta,Central Jakarta,13.56,13.1,premium_car,57706.0,1.4,sunny,15,Monday,True
2121,2024-01-05 10:00:00,2024-01-05 10:15:00,-6.139279292911692,106.92686579408661,-6.2302010129396175,106.75530883697948,Central Jakarta,Central Jakarta,9.72,38.8,motorcycle,25168.0,2.36,sunny,5,Tuesday,False
2122,2024-01-05 10:03:00,2024-01-05 10:18:00,-6.198958645284672,106.73062035421258,-6.20922934886299,106.83184837852197,West Jakarta,Central Jakarta,13.95,23.3,premium_car,43294.0,1.58,sunny,0,Tuesday,False
2123,2024-01-05 10:06:00,2024-01-05 10:21:00,-6.106574676948165,106.83350902830117,-6.181006328531706,106.74245508647394,South Jakarta,Central Jakarta,6.64,15.0,motorcycle,13528.0,2.06,cloudy,4,Wednesday,False
2124,2024-01-05 10:09:00,2024-01-05 10:24:00,-6.2164478041449795,106.91986567337797,-6.105211883285349,106.90010251583128,South Jakarta,South Jakarta,11.04,27.3,motorcycle,79509.0,1.21,rainy,18,Monday,False
2125,2024-01-05 10:12:00,2024-01-05 10:27:00,-6.1031779361927,106.80250594668544,-6.234490545812301,106.82109203783567,South Jakarta,West Jakarta,10.43,12.5,premium_car,41333.0,2.02,rainy,17,Wednesday,False
2126,2024-01-05 10:15:00,2024-01-05 10:30:00,-6.166416000239274,106.82049872943323,-6.115371222456628,106.84346569349067,West Jakarta,South Jakarta,10.72,28.3,motorcycle,79938.0,1.11,cloudy,2,Tuesday,False
2127,2024-01-05 10:18:00,2024-01-05 10:33:00,-6.173065745349211,106.71761516941675,-6.246128616363901,106.73684581689935,West Jakarta,Central Jakarta,10.39,10.7,motorcycle,36997.0,2.08,rainy,1,Monday,True
2128,2024-01-05 10:21:00,2024-01-05 10:36:00,-6.266809020940843,106.76953591011222,-6.102185106905258,106.78114408390735,West Jakarta,South Jakarta,4.88,35.5,motorcycle,34350.0,1.49,sunny,1,Wednesday,True
2129,2024-01-05 10:24:00,2024-01-05 10:39:00,-6.123614448339071,106.78112666229224,-6.165947262634481,106.8025224208153,West Jakarta,West Jakarta,3.87,27.1,car,74020.0,1.7,rainy,0,Tuesday,True
2130,2024-01-05 10:27:00,2024-01-05 10:42:00,-6.214502062415876,106.93628061218622,-6.2072977039282895,106.90205320762912,West Jakarta,South Jakarta,14.72,26.1,premium_car,33063.0,1.25,sunny,2,Monday,False
2131,2024-01-05 10:30:00,2024-01-05 10:45:00,-6.267553318843504,106.77066684013529,-6.177321914387279,106.89253988077154,South Jakarta,West Jakarta,2.59,16.9,car,40240.0,1.94,sunny,18,Monday,False
2132,2024-01-05 10:33:00,2024-01-05 10:48:00,-6.297478496004848,106.81521718381741,-6.2454937661919585,106.75574436869692,South Jakarta,Central Jakarta,8.08,22.6,motorcycle,15468.0,1.51,sunny,3,Wednesday,True
2133,2024-01-05 10:36:00,2024-01-05 10:51:00,-6.188048863272323,106.86782610589107,-6.245165228497706,106.85404477040176,West Jakarta,South Jakarta,7.53,16.4,motorcycle,76882.0,1.58,cloudy,2,Wednesday,False
2134,2024-01-05 10:39:00,2024-01-05 10:54:00,-6.194520075575465,106.74054584310197,-6.277289091231301,106.760864089443,Central Jakarta,Central Jakarta,6.68,35.7,car,15961.0,1.98,rainy,7,Tuesday,False
2135,2024-01-05 10:42:00,2024-01-05 10:57:00,-6.156129275526168,106.82161059678548,-6.27718994045892,106.94706178892257,South Jakarta,Central Jakarta,12.17,17.0,motorcycle,63983.0,1.27,sunny,11,Wednesday,True
2136,2024-01-05 10:45:00,2024-01-05 11:00:00,-6.121948389396439,106.88463475986897,-6.230465651706218,106.93803096953272,Central Jakarta,West Jakarta,11.69,31.6,motorcycle,47703.0,2.28,rainy,3,Monday,False
2137,2024-01-05 10:48:00,2024-01-05 11:03:00,-6.2841186830713935,106.91671380325677,-6.1474289044207255,106.84081618013016,Central Jakarta,West Jakarta,13.77,19.8,premium_car,14298.0,2.11,cloudy,13,Wednesday,False
2138,2024-01-05 10:51:00,2024-01-05 11:06:00,-6.153700701931927,106.8565648186656,-6.178405766480367,106.87472564297354,South Jakarta,Central Jakarta,7.14,33.0,motorcycle,10119.0,1.87,rainy,9,Monday,True
2139,2024-01-05 10:54:00,2024-01-05 11:09:00,-6.262517611180483,106.86726337882924,-6.279483087933795,106.90035759555217,Central Jakarta,West Jakarta,9.33,28.9,premium_car,75489.0,1.19,rainy,16,Tuesday,True
2140,2024-01-05 10:57:00,2024-01-05 11:12:00,-6.128364589368567,106.73157086814615,-6.129552695004818,106.88024960501123,Central Jakarta,West Jakarta,13.6,24.8,premium_car,61952.0,2.03,rainy,17,Wednesday,True
2141,2024-01-05 11:00:00,2024-01-05 11:15:00,-6.136187297227669,106.93644412431159,-6.179726474601987,106.8749571727706,South Jakarta,Central Jakarta,14.92,33.6,car,58051.0,1.03,rainy,6,Monday,False
2142,2024-01-05 11:03:00,2024-01-05 11:18:00,-6.1918412490028905,106.73314351937113,-6.107828884643044,106.93963850198739,South Jakarta,Central Jakarta,14.6,24.6,car,40699.0,2.21,cloudy,12,Tuesday,False
2143,2024-01-05 11:06:00,2024-01-05 11:21:00,-6.157951440275338,106.89366823429545,-6.165962906517758,106.84911402657683,West Jakarta,West Jakarta,11.33,38.7,motorcycle,26703.0,1.46,rainy,21,Monday,False
2144,2024-01-05 11:09:00,2024-01-05 11:24:00,-6.23712997736325,106.76620408044458,-6.264965027259164,106.85907566795477,South Jakarta,Central Jakarta,3.86,35.5,car,57590.0,1.18,sunny,12,Tuesday,False
2145,2024-01-05 11:12:00,2024-01-05 11:27:00,-6.205766420213437,106.93339828592532,-6.205243327538435,106.91231718760955,Central Jakarta,Central Jakarta,2.3,28.9,premium_car,52581.0,1.25,cloudy,21,Wednesday,True
2146,2024-01-05 11:15:00,2024-01-05 11:30:00,-6.135672620457905,106.87998988484237,-6.170300480490559,106.8674727169646,South Jakarta,West Jakarta,12.73,40.7,car,60844.0,2.44,rainy,1,Tuesday,True
2147,2024-01-05 11:18:00,2024-01-05 11:33:00,-6.208146960565357,106.88845342824459,-6.294347059790004,106.88323315550439,West Jakarta,South Jakarta,12.93,39.0,premium_car,35605.0,2.16,rainy,7,Monday,False
2148,2024-01-05 11:21:00,2024-01-05 11:36:00,-6.228440346934911,106.75476479326497,-6.297017947169039,106.75854217154917,South Jakarta,South Jakarta,11.7,28.6,car,79085.0,1.36,sunny,20,Monday,True
2149,2024-01-05 11:24:00,2024-01-05 11:39:00,-6.2011575105499395,106.81075999415879,-6.274119399880286,106.79281673102876,Central Jakarta,Central Jakarta,5.64,12.4,motorcycle,14691.0,2.45,cloudy,21,Tuesday,False
2150,2024-01-05 11:27:00,2024-01-05 11:42:00,-6.134350149512556,106.85445329864733,-6.249667112990906,106.73682533642797,South Jakarta,West Jakarta,10.32,29.8,car,15579.0,1.21,cloudy,19,Wednesday,True
2151,2024-01-05 11:30:00,2024-01-05 11:45:00,-6.232958390525825,106.89249340455166,-6.214090175295865,106.8264413605837,Central Jakarta,Central Jakarta,6.11,22.4,motorcycle,74181.0,2.1,sunny,10,Monday,True
2152,2024-01-05 11:33:00,2024-01-05 11:48:00,-6.265247681372851,106.7259898439781,-6.202511905248042,106.81393185017006,South Jakarta,West Jakarta,7.86,28.9,car,55339.0,1.99,rainy,1,Wednesday,False
2153,2024-01-05 11:36:00,2024-01-05 11:51:00,-6.157597195933843,106.94059132911363,-6.27239447821242,106.94929070356987,West Jakarta,Central Jakarta,6.97,32.6,premium_car,32843.0,2.23,rainy,11,Tuesday,False
2154,2024-01-05 11:39:00,2024-01-05 11:54:00,-6.134804357458384,106.92255516763865,-6.165321684176834,106.85280216320389,West Jakarta,Central Jakarta,13.88,32.6,car,63337.0,1.57,cloudy,4,Tuesday,False
2155,2024-01-05 11:42:00,2024-01-05 11:57:00,-6.279872504295293,106.7675871476239,-6.180772387660693,106.8966112057986,South Jakarta,West Jakarta,5.04,33.6,car,41694.0,1.6,cloudy,20,Monday,False
2156,2024-01-05 11:45:00,2024-01-05 12:00:00,-6.252025177448811,106.90569006075809,-6.241107180231768,106.78350366768942,Central Jakarta,Central Jakarta,9.51,33.8,premium_car,11479.0,1.94,rainy,15,Monday,False
2157,2024-01-05 11:48:00,2024-01-05 12:03:00,-6.271605602047801,106.82958098075996,-6.297268023312942,106.9078863328357,West Jakarta,South Jakarta,6.69,13.8,premium_car,55577.0,1.6,sunny,0,Wednesday,True
2158,2024-01-05 11:51:00,2024-01-05 12:06:00,-6.230411717683566,106.8154516203905,-6.2844704169293415,106.85377124162193,Central Jakarta,South Jakarta,10.62,16.7,car,27018.0,1.06,sunny,11,Tuesday,True
2159,2024-01-05 11:54:00,2024-01-05 12:09:00,-6.209929804218917,106.77860852645286,-6.221661044897832,106.87424808289961,South Jakarta,West Jakarta,9.34,32.1,premium_car,18073.0,2.09,rainy,4,Wednesday,True
2160,2024-01-05 11:57:00,2024-01-05 12:12:00,-6.1502347326073386,106.8452421466579,-6.269205129766863,106.77360769448737,West Jakarta,Central Jakarta,14.01,24.3,premium_car,25769.0,1.96,sunny,0,Wednesday,False
2161,2024-01-05 12:00:00,2024-01-05 12:15:00,-6.169770483023665,106.8824722794259,-6.224636078770406,106.8371595979239,West Jakarta,South Jakarta,3.32,36.7,car,43331.0,1.64,cloudy,2,Wednesday,False
2162,2024-01-05 12:03:00,2024-01-05 12:18:00,-6.1758142865043135,106.80273322624069,-6.174363479097929,106.85850924335341,Central Jakarta,West Jakarta,4.87,14.4,motorcycle,13490.0,1.45,rainy,3,Tuesday,False
2163,2024-01-05 12:06:00,2024-01-05 12:21:00,-6.229525010678069,106.85730479825207,-6.190552514424143,106.84727366895414,West Jakarta,West Jakarta,11.96,16.7,car,71821.0,1.48,sunny,8,Tuesday,True
2164,2024-01-05 12:09:00,2024-01-05 12:24:00,-6.131710489383048,106.87482823028883,-6.253764823372521,106.92879842785615,Central Jakarta,West Jakarta,6.79,29.5,car,49194.0,2.11,sunny,21,Wednesday,True
2165,2024-01-05 12:12:00,2024-01-05 12:27:00,-6.2057425665203665,106.87778045425382,-6.231235501748249,106.92456816612314,Central Jakarta,South Jakarta,4.16,27.5,motorcycle,30510.0,2.09,cloudy,16,Wednesday,False
2166,2024-01-05 12:15:00,2024-01-05 12:30:00,-6.104179012396969,106.7129915245328,-6.17719376031027,106.94274601446922,South Jakarta,South Jakarta,8.54,19.3,car,58090.0,2.23,cloudy,11,Wednesday,False
2167,2024-01-05 12:18:00,2024-01-05 12:33:00,-6.173171572340852,106.91493695142127,-6.12782899439131,106.86685700150176,Central Jakarta,South Jakarta,10.48,24.3,car,66297.0,2.14,rainy,18,Tuesday,True
2168,2024-01-05 12:21:00,2024-01-05 12:36:00,-6.2747470516871,106.81456332869126,-6.149357312252224,106.94297853253143,West Jakarta,South Jakarta,2.58,11.2,premium_car,52975.0,2.14,cloudy,2,Tuesday,False
2169,2024-01-05 12:24:00,2024-01-05 12:39:00,-6.164764487584913,106.76560402042405,-6.189319994633316,106.90811950000798,Central Jakarta,Central Jakarta,5.79,11.3,car,24175.0,1.38,cloudy,19,Tuesday,False
2170,2024-01-05 12:27:00,2024-01-05 12:42:00,-6.23497919691366,106.76044112686992,-6.227541400336703,106.767708035085,West Jakarta,South Jakarta,12.52,13.3,motorcycle,17720.0,1.15,rainy,9,Wednesday,True
2171,2024-01-05 12:30:00,2024-01-05 12:45:00,-6.162734560662781,106.82075352821099,-6.226989744491639,106.80685891738783,Central Jakarta,West Jakarta,8.76,30.2,motorcycle,70193.0,2.14,sunny,19,Tuesday,False
2172,2024-01-05 12:33:00,2024-01-05 12:48:00,-6.286071770367519,106.92170788486725,-6.1241165379471205,106.75959811054726,South Jakarta,Central Jakarta,2.46,40.2,premium_car,26428.0,1.15,cloudy,7,Wednesday,False
2173,2024-01-05 12:36:00,2024-01-05 12:51:00,-6.265023712564808,106.79458689542066,-6.29215128479189,106.70104929020765,South Jakarta,South Jakarta,5.67,19.1,car,11406.0,2.47,rainy,2,Monday,False
2174,2024-01-05 12:39:00,2024-01-05 12:54:00,-6.128852548218842,106.88743143669589,-6.102403471115948,106.74701218828673,Central Jakarta,Central Jakarta,10.31,11.2,car,55003.0,2.31,cloudy,10,Wednesday,False
2175,2024-01-05 12:42:00,2024-01-05 12:57:00,-6.254564088595297,106.7242046827468,-6.167124917829687,106.70101514657172,Central Jakarta,West Jakarta,4.59,34.8,car,20702.0,1.8,cloudy,14,Tuesday,False
2176,2024-01-05 12:45:00,2024-01-05 13:00:00,-6.132591774951412,106.81901417553777,-6.1637724601855215,106.87995961533763,Central Jakarta,South Jakarta,12.76,39.9,car,79368.0,1.53,sunny,19,Monday,True
2177,2024-01-05 12:48:00,2024-01-05 13:03:00,-6.244144782309117,106.94792153509819,-6.2924004325390515,106.8063835744303,South Jakarta,Central Jakarta,10.8,14.8,motorcycle,70881.0,1.79,cloudy,11,Monday,True
2178,2024-01-05 12:51:00,2024-01-05 13:06:00,-6.171423617988258,106.89260945069809,-6.178894145021745,106.77814368176946,Central Jakarta,South Jakarta,8.13,23.5,motorcycle,52591.0,2.1,cloudy,2,Monday,False
2179,2024-01-05 12:54:00,2024-01-05 13:09:00,-6.161169885298033,106.75263212211016,-6.20304438798191,106.8904302227738,Central Jakarta,Central Jakarta,13.9,15.6,premium_car,68371.0,2.13,cloudy,6,Monday,False
2180,2024-01-05 12:57:00,2024-01-05 13:12:00,-6.197469049370989,106.82536036842448,-6.278844218621186,106.90812169365492,West Jakarta,Central Jakarta,7.09,13.7,car,42937.0,1.11,sunny,21,Wednesday,True
2181,2024-01-05 13:00:00,2024-01-05 13:15:00,-6.238937864660653,106.75840619091214,-6.244415597846128,106.94382488466248,South Jakarta,West Jakarta,5.06,32.7,motorcycle,65194.0,2.21,cloudy,0,Wednesday,True
2182,2024-01-05 13:03:00,2024-01-05 13:18:00,-6.257471124725781,106.80239023181564,-6.12193710875727,106.86050339616881,South Jakarta,West Jakarta,10.6,43.9,car,55257.0,1.96,rainy,9,Tuesday,False
2183,2024-01-05 13:06:00,2024-01-05 13:21:00,-6.293362129087514,106.89502100593374,-6.190002316826809,106.81538223963501,Central Jakarta,South Jakarta,9.45,33.7,motorcycle,12005.0,1.06,rainy,16,Tuesday,False
2184,2024-01-05 13:09:00,2024-01-05 13:24:00,-6.239210719751855,106.8928062038226,-6.217316684965218,106.77631607540187,Central Jakarta,South Jakarta,6.36,44.5,motorcycle,76413.0,1.47,sunny,5,Tuesday,True
2185,2024-01-05 13:12:00,2024-01-05 13:27:00,-6.169367441893743,106.7570250944756,-6.285463568831838,106.75557955230356,West Jakarta,Central Jakarta,6.47,25.2,premium_car,70264.0,1.77,sunny,18,Tuesday,False
2186,2024-01-05 13:15:00,2024-01-05 13:30:00,-6.112339036310303,106.93055582953872,-6.157175694519538,106.75323148762065,Central Jakarta,West Jakarta,7.18,41.4,car,76739.0,1.28,sunny,11,Monday,False
2187,2024-01-05 13:18:00,2024-01-05 13:33:00,-6.125759103547389,106.8481420456912,-6.159429835320793,106.80229734367995,South Jakarta,West Jakarta,5.78,17.2,premium_car,61196.0,1.23,cloudy,1,Tuesday,True
2188,2024-01-05 13:21:00,2024-01-05 13:36:00,-6.146787044692939,106.79498107274051,-6.177191278605487,106.94794658882199,West Jakarta,Central Jakarta,11.23,14.1,premium_car,38844.0,1.02,sunny,11,Tuesday,False
2189,2024-01-05 13:24:00,2024-01-05 13:39:00,-6.14231053134934,106.82548389519522,-6.19794747075587,106.70021342435935,South Jakarta,West Jakarta,10.47,34.6,premium_car,24489.0,2.37,rainy,18,Wednesday,True
